"DATA_ID","STUDY_ID","MULTIPLE_MEASUREMENT","EXPOSURE_DURATION_HOURS","COMMON_CONTROL","AI_NAME","AI_50_TYPE","AI_ERROR_TYPE","FORM_NAME","FORM_50_TYPE","FORM_ERROR_TYPE","SPECIES_NAME_BINOMIAL","STRAIN_CLONE_SOURCE","SPECIES_CLASS","SPECIES_PHYLUM","SPECIES_KINGDOM","ECOSYSTEM","LIFE_STAGE","PESTICIDE_CLASS","SEX","EXPOSURE_ROUTE","ACUTE_CHRONIC_TOXICITY","TEMPERATURE_.C","PH","FEEDING_STATE","AGE_TEST_ORGANISM_HOURS","REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED","WATER_HARDNESS_mg_L_Ca_CO3","SE_SIMULATION_REQUIRED","FORMULATION_TYPE","YEAR_PUBLISHED","NOTES","AI_50","AI_N_INDIVIDUAL","AI_SE_INDIVIDUAL","AI_SE_ESS_0.046","AI_SE_ESS_0.442","AI_SE_CONTAINER","FORM_50","FORM_N_INDIVIDUAL","FORM_SE_INDIVIDUAL","FORM_SE_ESS_0.046","FORM_SE_ESS_0.442","FORM_SE_CONTAINER","LRR","LRR_VAR_INDIVIDUAL","LRR_VAR_CONTAINER_0.046","LRR_VAR_CONTAINER_0.442","LRR_VAR_CONTAINER"
140,"wos1565","wos1565_1",72,"wos1565_d","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Pimephales promelas","Aquatic Biosystems Inc","Teleostei ","Chordata","Animalia","Aquatic","adult","algaecide","n/a","environmental","acute","21","8.1","starved","1080","YES","132","NO","liquid formulation",2014,"algaecide, captain was a chelator and, captain XTR was a chelator with a surfanctant.",0.34,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.81,30,0.0635625444311671,0.0630338627009966,0.0582145817918181,0.0505722082828848,0.868088630056277,0.011327987250196,0.0111403297672513,0.00950197246552371,0.00717090616704298
141,"wos1565","wos1565_2",72,"wos1565_d","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Pimephales promelas","Aquatic Biosystems Inc","Teleostei ","Chordata","Animalia","Aquatic","adult","algaecide","n/a","environmental","acute","21","8.1","starved","1080","YES","132","NO","liquid formulation",2014,"algaecide, captain was a chelator and, captain XTR was a chelator with a surfanctant.",0.34,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.31,30,0.029336558968231,0.0290925520158446,0.0268682685193006,0.0233410192074853,-0.0923733201310152,0.0141256945176838,0.0138916906986921,0.011848703339696,0.00894192654823755
142,"wos1565","wos1565_1",96,"wos1565_e","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Pimephales promelas","Aquatic Biosystems Inc","Teleostei ","Chordata","Animalia","Aquatic","adult","algaecide","n/a","environmental","acute","21","8.1","starved","1080","YES","132","NO","liquid formulation",2014,"algaecide, captain was a chelator and, captain XTR was a chelator with a surfanctant.",0.28,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.69,30,0.0586731179364619,0.0581851040316891,0.0537365370386013,0.0466820384149706,0.901901994422055,0.0148539402921608,0.0146078724792764,0.0124595595442785,0.00940292478207911
143,"wos1565","wos1565_2",96,"wos1565_e","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Pimephales promelas","Aquatic Biosystems Inc","Teleostei ","Chordata","Animalia","Aquatic","adult","algaecide","n/a","environmental","acute","21","8.1","starved","1080","YES","132","NO","liquid formulation",2014,"algaecide, captain was a chelator and, captain XTR was a chelator with a surfanctant.",0.28,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.24,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,-0.154150679827258,0.0142639355147953,0.0140276416192892,0.011964660580744,0.00902943664132208
146,"wos1565","wos1565_3",24,"wos1565_g","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.41,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.32,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,-0.247836163904581,0.00729078658889951,0.00717000867577675,0.00611554832201406,0.00461525471014538
147,"wos1565","wos1565_4",24,"wos1565_g","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.41,30,0.0244471324735258,0.0242437933465371,0.0223902237660839,0.0194508493395711,0.45,30,0.029336558968231,0.0290925520158446,0.0268682685193006,0.0233410192074853,0.093090423066012,0.00780544022421956,0.00767613664774112,0.00654724237004613,0.00494104364739403
148,"wos1565","wos1565_3",48,"wos1565_h","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.26,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.21,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.213574100298059,0.00629346109826495,0.00618920470720215,0.00527898670326661,0.00398392212180611
149,"wos1565","wos1565_4",48,"wos1565_h","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.26,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.22,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,-0.167054084663166,0.00339032838753298,0.00333416479222619,0.00284382443905597,0.00214616473390192
150,"wos1565","wos1565_3",72,"wos1565_i","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.25,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.19,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.27443684570176,0.0074900825723978,0.00736600315638681,0.00628271879156569,0.00474141417392038
151,"wos1565","wos1565_4",72,"wos1565_i","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.25,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.21,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.174353387144778,0.00640889125815166,0.00630272267096948,0.00537581009975441,0.00405699237048422
152,"wos1565","wos1565_3",96,"wos1565_j","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.25,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.18,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.328504066972036,0.00817070752126177,0.00803535298974153,0.00685363040901495,0.00517226720504182
153,"wos1565","wos1565_4",96,"wos1565_j","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (small)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big)",0.25,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,0.2,30,0.00977885298941033,0.00969751733861486,0.00895608950643355,0.00778033973582843,-0.22314355131421,0.00392066459732847,0.00385571554384217,0.00328867310913721,0.00248188114260134
154,"wos1565","wos1565_5",24,"wos1565_k","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.53,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.71,30,0.029336558968231,0.0290925520158446,0.0268682685193006,0.0233410192074853,0.292387963489194,0.0030689760943237,0.00301813596567963,0.00257427252534291,0.0019427404988395
155,"wos1565","wos1565_6",24,"wos1565_k","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.53,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.5,30,0.029336558968231,0.0290925520158446,0.0268682685193006,0.0233410192074853,-0.0582689081239759,0.00480424307438098,0.00472465681224272,0.00402982316295079,0.00304120895699773
156,"wos1565","wos1565_5",48,"wos1565_l","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.39,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,-0.207639364778244,0.00417499131534683,0.0041058291293159,0.00350200363454151,0.00264287647128606
157,"wos1565","wos1565_6",48,"wos1565_l","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.32,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.405465108108164,0.0037613294920064,0.00369901995639287,0.00315502202442793,0.00238101793856121
158,"wos1565","wos1565_5",72,"wos1565_m","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.36,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.287682072451781,0.00332034603432289,0.00326534175460888,0.00278512289052948,0.00210186411128162
159,"wos1565","wos1565_6",72,"wos1565_m","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.31,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.437213806422745,0.00389907440138749,0.00383448300736329,0.003270563144602,0.00246821399540199
160,"wos1565","wos1565_5",96,"wos1565_n","copper sulfate","LC50","CI_95","Captain","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.36,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.287682072451781,0.00332034603432289,0.00326534175460888,0.00278512289052948,0.00210186411128162
161,"wos1565","wos1565_6",96,"wos1565_n","copper sulfate","LC50","CI_95","Captain XTR","LC50","CI_95","Salvelinus fontinalis","New York State Rome Lab","Teleostei ","Chordata","Animalia","Aquatic","adult (large)","algaecide","n/a","environmental","acute","13","8.1","starved","n/a","YES","132","NO","liquid formulation",2014,"there were two sets of values for the brook trout, for small and large specimens. Label adult (small) and adult (big). 8h large brook trout was excluded as copper sulfate LC50 was greater than range tested for formulants.",0.48,30,0.0195577059788207,0.0193950346772297,0.0179121790128671,0.0155606794716569,0.31,30,0.0146682794841155,0.0145462760079223,0.0134341342596503,0.0116705096037426,-0.437213806422745,0.00389907440138749,0.00383448300736329,0.003270563144602,0.00246821399540199
162,"scopus59","scopus59_1",96,"scopus59_a","cypermethrin","LC50","CI_95","Ustaad","LC50","CI_95","Oreochromis niloticus","Kulia fish farm","Teleostei","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","31","7.2","starved","n/a","NO","141.44","NO","Emulsifiable concentrate",2017,"n/a",9.74,15,0.764644805583039,0.750335496906272,0.612940888066614,0.381160205809939,4.85,15,0.386984871118245,0.379742964897686,0.310207888472737,0.192904250501371,-0.697262412705052,0.0125296884688433,0.0120651235339593,0.00805115104430245,0.00311340697053606
209,"wos1004","wos1004_1",48,"wos1004_a","fipronil","eLD50","CI_95","Adonis 3UL","eLD50","CI_95","Taeniopygia guttata","University of Wollongong","Aves","Chordata","Animalia","Terrestrial","adult","insecticide","male","gavage","acute","n/a","n/a","fed","n/a","YES","n/a","NO","Ultra-low-volume (ULV) liquids",2008,"used an up and down estimation technique that may not be valid with meta-analysis as the sample size isn't quite the same. Also, the formulation figure was taken from the paper but the ai value was taken from their PhD thesis, which was different to the value quoted as ""unpublished is wos1004. Ask if this can be included?",311.8,10,149.061261324079,149.061261324079,149.061261324079,149.061261324079,45.41,7,3.91922577656919,3.91922577656919,3.91922577656919,3.91922577656919,-1.92662961151382,0.235996959639441,0.235996959639441,0.235996959639441,0.235996959639441
